,N_customers,vaccination_prop,len_shoplist,basic_compliance,vision,run,n_problematic_contacts,n_problematic_contacts_mean,n_problematic_contacts_mean_100
35,117,0.96044921875,1,0.83251953125,6,35,0,0.01996007984031936,0.02493765586034913
36,56,0.96044921875,1,0.83251953125,6,36,0,0.027944111776447105,0.034912718204488775
37,117,0.11865234375,1,0.83251953125,6,37,29,35.365269461077844,38.12219451371571
38,117,0.96044921875,2,0.83251953125,6,38,0,0.07584830339321358,0.09476309226932668
39,117,0.96044921875,1,0.31982421875,6,39,2,0.08982035928143713,0.08229426433915212
40,117,0.96044921875,1,0.83251953125,5,40,0,0.007984031936127744,0.00997506234413965
41,56,0.11865234375,2,0.31982421875,5,41,6,7.1836327345309385,6.526184538653367
42,82,0.21044921875,16,0.08251953125,5,42,14,14.345309381237525,13.531172069825436
43,21,0.21044921875,16,0.08251953125,5,43,0,0.5708582834331337,0.683291770573566
44,82,0.86865234375,16,0.08251953125,5,44,0,0.4930139720558882,0.543640897755611
45,82,0.21044921875,7,0.08251953125,5,45,8,11.263473053892216,11.371571072319203
46,82,0.21044921875,16,0.06982421875,5,46,10,15.928143712574851,15.835411471321695
47,82,0.21044921875,16,0.08251953125,6,47,20,14.72055888223553,14.099750623441397
48,21,0.86865234375,7,0.06982421875,6,48,0,0.03992015968063872,0.03740648379052369
49,12,0.71044921875,6,0.58251953125,3,49,0,0.0,0.0
50,91,0.71044921875,6,0.58251953125,3,50,0,1.5508982035928143,1.685785536159601
51,12,0.36865234375,6,0.58251953125,3,51,0,0.033932135728542916,0.04239401496259352
52,12,0.71044921875,17,0.58251953125,3,52,0,0.027944111776447105,0.034912718204488775
53,12,0.71044921875,6,0.56982421875,3,53,0,0.0,0.0
54,12,0.71044921875,6,0.58251953125,4,54,0,0.0,0.0
55,91,0.36865234375,17,0.56982421875,4,55,8,10.055888223552895,10.319201995012468
56,11,0.29248046875,11,0.02392578125,5,56,0,0.12974051896207583,0.06234413965087282
57,70,0.29248046875,11,0.02392578125,5,57,9,8.167664670658683,8.24937655860349
58,11,0.73974609375,11,0.02392578125,5,58,0,0.013972055888223553,0.017456359102244388
59,11,0.29248046875,18,0.02392578125,5,59,0,0.02594810379241517,0.00997506234413965
60,11,0.29248046875,11,0.87841796875,5,60,0,0.01996007984031936,0.02493765586034913
61,11,0.29248046875,11,0.02392578125,3,61,0,0.06986027944111776,0.05486284289276808
62,70,0.73974609375,18,0.87841796875,3,62,1,0.47904191616766467,0.456359102244389
63,81,0.79248046875,1,0.52392578125,3,63,0,1.6606786427145708,1.7306733167082293
64,140,0.79248046875,1,0.52392578125,3,64,2,3.748502994011976,3.630922693266833
65,81,0.23974609375,1,0.52392578125,3,65,12,17.734530938123754,17.788029925187033
66,81,0.79248046875,8,0.52392578125,3,66,0,0.6067864271457086,0.6234413965087282
67,81,0.79248046875,1,0.37841796875,3,67,1,1.5528942115768463,1.5910224438902743
68,81,0.79248046875,1,0.52392578125,5,68,6,1.0878243512974053,1.2244389027431422
69,140,0.23974609375,8,0.37841796875,5,69,43,36.73253493013972,36.17955112219451
70,116,0.04248046875,16,0.27392578125,4,70,37,39.23952095808383,39.51122194513716
71,105,0.04248046875,16,0.27392578125,4,71,34,32.38522954091816,32.87032418952619
72,116,0.98974609375,16,0.27392578125,4,72,0,0.0,0.0
73,116,0.04248046875,3,0.27392578125,4,73,35,39.467065868263475,38.66084788029925
74,116,0.04248046875,16,0.12841796875,4,74,44,43.73253493013972,42.27930174563591
75,116,0.04248046875,16,0.27392578125,6,75,37,41.5189620758483,40.44139650872818
76,105,0.98974609375,3,0.12841796875,6,76,0,0.001996007984031936,0.0024937655860349127
77,46,0.54248046875,6,0.77392578125,6,77,0,0.6586826347305389,0.5536159600997507
78,35,0.54248046875,6,0.77392578125,6,78,0,0.2315369261477046,0.2543640897755611
79,46,0.48974609375,6,0.77392578125,6,79,0,0.7005988023952096,0.6359102244389028
80,46,0.54248046875,13,0.77392578125,6,80,0,0.5189620758483033,0.47381546134663344
81,46,0.54248046875,6,0.62841796875,6,81,0,0.8822355289421158,0.9102244389027432
82,46,0.54248046875,6,0.77392578125,4,82,1,0.564870259481038,0.6408977556109726
83,35,0.48974609375,13,0.62841796875,4,83,0,0.21956087824351297,0.23690773067331672
84,64,0.16748046875,4,0.89892578125,6,84,3,3.2375249500998002,3.3266832917705735
85,52,0.16748046875,4,0.89892578125,6,85,4,1.9820359281437125,1.9950124688279303
86,64,0.86474609375,4,0.89892578125,6,86,0,0.08982035928143713,0.10224438902743142
87,64,0.16748046875,1,0.89892578125,6,87,9,8.081836327345309,8.87281795511222
88,64,0.16748046875,4,0.00341796875,6,88,5,7.319361277445109,7.543640897755611
89,64,0.16748046875,4,0.89892578125,5,89,7,3.562874251497006,3.6683291770573567
90,52,0.86474609375,1,0.00341796875,5,90,0,0.3333333333333333,0.28428927680798005
91,134,0.66748046875,14,0.39892578125,4,91,11,8.518962075848304,9.024937655860349
92,122,0.66748046875,14,0.39892578125,4,92,13,7.153692614770459,7.44139650872818
93,134,0.36474609375,14,0.39892578125,4,93,15,23.481037924151696,22.835411471321695
94,134,0.66748046875,11,0.39892578125,4,94,7,6.818363273453094,6.2992518703241895
95,134,0.66748046875,14,0.50341796875,4,95,19,4.9141716566866265,4.940149625935162
96,134,0.66748046875,14,0.39892578125,3,96,9,6.904191616766467,6.860349127182045
97,122,0.36474609375,11,0.50341796875,3,97,25,17.469061876247505,18.226932668329177
98,99,0.41748046875,9,0.64892578125,3,98,5,8.293413173652695,8.817955112219451
99,87,0.41748046875,9,0.64892578125,3,99,4,5.970059880239521,5.386533665835412
100,99,0.61474609375,9,0.64892578125,3,100,1,4.0199600798403194,4.2817955112219455
101,99,0.41748046875,16,0.64892578125,3,101,4,6.067864271457085,6.446384039900249
102,99,0.41748046875,9,0.75341796875,3,102,10,6.75249500998004,7.049875311720698
103,99,0.41748046875,9,0.64892578125,4,103,5,7.54690618762475,7.613466334164588
104,87,0.61474609375,16,0.75341796875,4,104,7,3.375249500998004,3.6683291770573567
105,29,0.91748046875,19,0.14892578125,5,105,0,0.0,0.0
106,17,0.91748046875,19,0.14892578125,5,106,0,0.0,0.0
107,29,0.11474609375,19,0.14892578125,5,107,3,1.5429141716566865,1.6084788029925188
108,29,0.91748046875,6,0.14892578125,5,108,0,0.003992015968063872,0.004987531172069825
109,29,0.91748046875,19,0.25341796875,5,109,0,0.0,0.0
110,29,0.91748046875,19,0.14892578125,6,110,0,0.03992015968063872,0.04987531172069826
111,17,0.11474609375,6,0.25341796875,6,111,0,0.3473053892215569,0.3541147132169576
112,37,0.10498046875,7,0.46142578125,3,112,2,1.345309381237525,1.4389027431421446
113,44,0.10498046875,7,0.46142578125,3,113,3,1.6007984031936129,1.6683291770573565
114,37,0.80224609375,7,0.46142578125,3,114,0,0.041916167664670656,0.04987531172069826
115,37,0.10498046875,0,0.46142578125,3,115,31,36.10179640718563,40.84788029925187
116,37,0.10498046875,7,0.06591796875,3,116,6,2.9081836327345307,3.0124688279301743
117,37,0.10498046875,7,0.46142578125,4,117,1,1.0718562874251496,1.0249376558603491
118,44,0.80224609375,0,0.06591796875,4,118,0,1.8542914171656686,2.092269326683292
119,107,0.60498046875,17,0.96142578125,5,119,2,4.5409181636726546,4.630922693266833
120,114,0.60498046875,17,0.96142578125,5,120,4,6.157684630738523,5.997506234413965
121,107,0.30224609375,17,0.96142578125,5,121,15,12.880239520958083,12.653366583541148
122,107,0.60498046875,10,0.96142578125,5,122,5,4.620758483033932,4.620947630922693
123,107,0.60498046875,17,0.56591796875,5,123,2,4.808383233532934,4.266832917705735
124,107,0.60498046875,17,0.96142578125,6,124,7,3.942115768463074,3.7256857855361596
125,114,0.30224609375,10,0.56591796875,6,125,19,17.097804391217565,17.124688279301747
126,142,0.35498046875,2,0.21142578125,6,126,31,30.856287425149702,30.508728179551124
127,149,0.35498046875,2,0.21142578125,6,127,42,38.12375249500998,38.69825436408978
128,142,0.55224609375,2,0.21142578125,6,128,21,15.223552894211577,15.229426433915211
129,142,0.35498046875,15,0.21142578125,6,129,30,28.087824351297407,27.104738154613468
130,142,0.35498046875,2,0.81591796875,6,130,54,33.858283433133735,33.114713216957604
131,142,0.35498046875,2,0.21142578125,5,131,46,29.898203592814372,31.25436408977556
132,149,0.55224609375,15,0.81591796875,5,132,14,12.48303393213573,11.54862842892768
133,72,0.85498046875,12,0.71142578125,4,133,0,0.12574850299401197,0.13466334164588528
134,79,0.85498046875,12,0.71142578125,4,134,0,0.23952095808383234,0.2119700748129676
135,72,0.05224609375,12,0.71142578125,4,135,4,8.389221556886227,8.536159600997506
136,72,0.85498046875,5,0.71142578125,4,136,0,0.45708582834331335,0.5411471321695761
137,72,0.85498046875,12,0.31591796875,4,137,0,0.20958083832335328,0.2344139650872818
138,72,0.85498046875,12,0.71142578125,3,138,0,0.16367265469061876,0.18952618453865336
139,79,0.05224609375,5,0.31591796875,3,139,11,12.9061876247505,12.920199501246882
140,55,0.47998046875,15,0.58642578125,4,140,2,1.6187624750499001,1.745635910224439
141,26,0.47998046875,15,0.58642578125,4,141,0,0.20758483033932135,0.22693266832917705
142,55,0.67724609375,15,0.58642578125,4,142,0,0.4351297405189621,0.5261845386533666
143,55,0.47998046875,17,0.58642578125,4,143,1,1.4211576846307385,1.3840399002493766
144,55,0.47998046875,15,0.94091796875,4,144,0,1.1337325349301397,1.314214463840399
145,55,0.47998046875,15,0.58642578125,6,145,1,2.7944111776447107,2.638403990024938
146,26,0.67724609375,17,0.94091796875,6,146,0,0.04790419161676647,0.017456359102244388
147,125,0.97998046875,5,0.08642578125,6,147,0,0.02594810379241517,0.032418952618453865
148,96,0.97998046875,5,0.08642578125,6,148,0,0.0,0.0
149,125,0.17724609375,5,0.08642578125,6,149,36,38.19760479041916,38.29675810473815
150,125,0.97998046875,7,0.08642578125,6,150,0,0.0,0.0
151,125,0.97998046875,5,0.44091796875,6,151,0,0.017964071856287425,0.022443890274314215
152,125,0.97998046875,5,0.08642578125,4,152,0,0.011976047904191617,0.007481296758104738
153,96,0.17724609375,7,0.44091796875,4,153,17,16.80439121756487,17.18204488778055
154,90,0.22998046875,10,0.83642578125,5,154,11,8.826347305389222,9.468827930174564
155,131,0.22998046875,10,0.83642578125,5,155,32,27.343313373253494,27.197007481296758
156,90,0.92724609375,10,0.83642578125,5,156,0,0.10179640718562874,0.10723192019950124
157,90,0.22998046875,2,0.83642578125,5,157,20,12.740518962075848,13.104738154613466
158,90,0.22998046875,10,0.19091796875,5,158,18,14.12375249500998,13.41645885286783
159,90,0.22998046875,10,0.83642578125,3,159,8,8.792415169660678,8.738154613466333
160,131,0.92724609375,2,0.19091796875,3,160,2,0.37924151696606784,0.4389027431421446
161,20,0.72998046875,0,0.33642578125,3,161,1,1.0399201596806387,1.2643391521197007
162,61,0.72998046875,0,0.33642578125,3,162,7,5.5568862275449105,5.865336658354114
163,20,0.42724609375,0,0.33642578125,3,163,6,2.936127744510978,3.361596009975062
164,20,0.72998046875,12,0.33642578125,3,164,0,0.11177644710578842,0.13466334164588528
165,20,0.72998046875,0,0.69091796875,3,165,0,0.7664670658682635,0.9152119700748129
166,20,0.72998046875,0,0.33642578125,5,166,0,0.5968063872255489,0.6384039900249376
167,61,0.42724609375,12,0.69091796875,5,167,3,1.558882235528942,1.6134663341645885
168,24,0.19873046875,18,0.68017578125,6,168,2,0.32335329341317365,0.30673316708229426
169,92,0.19873046875,18,0.68017578125,6,169,11,11.119760479041917,11.281795511221945
170,24,0.20849609375,18,0.68017578125,6,170,0,0.37924151696606784,0.39650872817955113
171,24,0.19873046875,3,0.68017578125,6,171,1,0.5089820359281437,0.5311720698254364
172,24,0.19873046875,18,0.59716796875,6,172,1,0.36127744510978044,0.4239401496259352
173,24,0.19873046875,18,0.68017578125,3,173,1,0.47105788423153694,0.3092269326683292
174,92,0.20849609375,3,0.59716796875,3,174,18,11.027944111776447,11.608478802992519
175,94,0.69873046875,8,0.18017578125,4,175,0,2.538922155688623,2.882793017456359
176,22,0.69873046875,8,0.18017578125,4,176,0,0.06786427145708583,0.06733167082294264
177,94,0.70849609375,8,0.18017578125,4,177,2,2.409181636726547,2.2319201995012468
178,94,0.69873046875,13,0.18017578125,4,178,1,2.716566866267465,2.536159600997506
179,94,0.69873046875,8,0.09716796875,4,179,1,3.7664670658682633,4.162094763092269
180,94,0.69873046875,8,0.18017578125,5,180,5,2.5668662674650697,2.6957605985037407
181,,,,,,,,,
182,,,,,,,,,
183,,,,,,,,,
184,,,,,,,,,
185,,,,,,,,,
186,,,,,,,,,
187,,,,,,,,,
188,,,,,,,,,
189,,,,,,,,,
190,,,,,,,,,
191,,,,,,,,,
192,,,,,,,,,
193,,,,,,,,,
194,,,,,,,,,
195,,,,,,,,,
196,,,,,,,,,
197,,,,,,,,,
198,,,,,,,,,
199,,,,,,,,,
200,,,,,,,,,
201,,,,,,,,,
202,,,,,,,,,
203,,,,,,,,,
204,,,,,,,,,
205,,,,,,,,,
206,,,,,,,,,
207,,,,,,,,,
208,,,,,,,,,
209,,,,,,,,,
210,,,,,,,,,
211,,,,,,,,,
212,,,,,,,,,
213,,,,,,,,,
214,,,,,,,,,
215,,,,,,,,,
216,,,,,,,,,
217,,,,,,,,,
218,,,,,,,,,
219,,,,,,,,,
220,,,,,,,,,
221,,,,,,,,,
222,,,,,,,,,
223,,,,,,,,,
224,,,,,,,,,
225,,,,,,,,,
226,,,,,,,,,
227,,,,,,,,,
228,,,,,,,,,
229,,,,,,,,,
230,,,,,,,,,
231,,,,,,,,,
232,,,,,,,,,
233,,,,,,,,,
234,,,,,,,,,
235,,,,,,,,,
236,,,,,,,,,
237,,,,,,,,,
238,,,,,,,,,
239,,,,,,,,,
240,,,,,,,,,
241,,,,,,,,,
242,,,,,,,,,
243,,,,,,,,,
244,,,,,,,,,
245,,,,,,,,,
246,,,,,,,,,
247,,,,,,,,,
248,,,,,,,,,
249,,,,,,,,,
250,,,,,,,,,
251,,,,,,,,,
252,,,,,,,,,
253,,,,,,,,,
254,,,,,,,,,
255,,,,,,,,,
256,,,,,,,,,
257,,,,,,,,,
258,,,,,,,,,
259,,,,,,,,,
260,,,,,,,,,
261,,,,,,,,,
262,,,,,,,,,
263,,,,,,,,,
264,,,,,,,,,
265,,,,,,,,,
266,,,,,,,,,
267,,,,,,,,,
268,,,,,,,,,
269,,,,,,,,,
270,,,,,,,,,
271,,,,,,,,,
272,,,,,,,,,
273,,,,,,,,,
274,,,,,,,,,
275,,,,,,,,,
276,,,,,,,,,
277,,,,,,,,,
278,,,,,,,,,
279,,,,,,,,,
280,,,,,,,,,
281,,,,,,,,,
282,,,,,,,,,
283,,,,,,,,,
284,,,,,,,,,
285,,,,,,,,,
286,,,,,,,,,
287,,,,,,,,,
288,,,,,,,,,
289,,,,,,,,,
290,,,,,,,,,
291,,,,,,,,,
292,,,,,,,,,
293,,,,,,,,,
294,,,,,,,,,
295,,,,,,,,,
296,,,,,,,,,
297,,,,,,,,,
298,,,,,,,,,
299,,,,,,,,,
300,,,,,,,,,
301,,,,,,,,,
302,,,,,,,,,
303,,,,,,,,,
304,,,,,,,,,
305,,,,,,,,,
306,,,,,,,,,
307,,,,,,,,,
308,,,,,,,,,
309,,,,,,,,,
310,,,,,,,,,
311,,,,,,,,,
312,,,,,,,,,
313,,,,,,,,,
314,,,,,,,,,
315,,,,,,,,,
316,,,,,,,,,
317,,,,,,,,,
318,,,,,,,,,
319,,,,,,,,,
320,,,,,,,,,
321,,,,,,,,,
322,,,,,,,,,
323,,,,,,,,,
324,,,,,,,,,
325,,,,,,,,,
326,,,,,,,,,
327,,,,,,,,,
328,,,,,,,,,
329,,,,,,,,,
330,,,,,,,,,
331,,,,,,,,,
332,,,,,,,,,
333,,,,,,,,,
334,,,,,,,,,
335,,,,,,,,,
336,,,,,,,,,
337,,,,,,,,,
338,,,,,,,,,
339,,,,,,,,,
340,,,,,,,,,
341,,,,,,,,,
342,,,,,,,,,
343,,,,,,,,,
344,,,,,,,,,
345,,,,,,,,,
346,,,,,,,,,
347,,,,,,,,,
348,,,,,,,,,
349,,,,,,,,,
350,,,,,,,,,
351,,,,,,,,,
352,,,,,,,,,
353,,,,,,,,,
354,,,,,,,,,
355,,,,,,,,,
356,,,,,,,,,
357,,,,,,,,,
358,,,,,,,,,
359,,,,,,,,,
360,,,,,,,,,
361,,,,,,,,,
362,,,,,,,,,
363,,,,,,,,,
364,,,,,,,,,
365,,,,,,,,,
366,,,,,,,,,
367,,,,,,,,,
368,,,,,,,,,
369,,,,,,,,,
370,,,,,,,,,
371,,,,,,,,,
372,,,,,,,,,
373,,,,,,,,,
374,,,,,,,,,
375,,,,,,,,,
376,,,,,,,,,
377,,,,,,,,,
378,,,,,,,,,
379,,,,,,,,,
380,,,,,,,,,
381,,,,,,,,,
382,,,,,,,,,
383,,,,,,,,,
384,,,,,,,,,
385,,,,,,,,,
386,,,,,,,,,
387,,,,,,,,,
388,,,,,,,,,
389,,,,,,,,,
390,,,,,,,,,
391,,,,,,,,,
392,,,,,,,,,
393,,,,,,,,,
394,,,,,,,,,
395,,,,,,,,,
396,,,,,,,,,
397,,,,,,,,,
398,,,,,,,,,
399,,,,,,,,,
400,,,,,,,,,
401,,,,,,,,,
402,,,,,,,,,
403,,,,,,,,,
404,,,,,,,,,
405,,,,,,,,,
406,,,,,,,,,
407,,,,,,,,,
408,,,,,,,,,
409,,,,,,,,,
410,,,,,,,,,
411,,,,,,,,,
412,,,,,,,,,
413,,,,,,,,,
414,,,,,,,,,
415,,,,,,,,,
416,,,,,,,,,
417,,,,,,,,,
418,,,,,,,,,
419,,,,,,,,,
420,,,,,,,,,
421,,,,,,,,,
422,,,,,,,,,
423,,,,,,,,,
424,,,,,,,,,
425,,,,,,,,,
426,,,,,,,,,
427,,,,,,,,,
428,,,,,,,,,
429,,,,,,,,,
430,,,,,,,,,
431,,,,,,,,,
432,,,,,,,,,
433,,,,,,,,,
434,,,,,,,,,
435,,,,,,,,,
436,,,,,,,,,
437,,,,,,,,,
438,,,,,,,,,
439,,,,,,,,,
440,,,,,,,,,
441,,,,,,,,,
442,,,,,,,,,
443,,,,,,,,,
444,,,,,,,,,
445,,,,,,,,,
446,,,,,,,,,
447,,,,,,,,,
448,,,,,,,,,
449,,,,,,,,,
450,,,,,,,,,
451,,,,,,,,,
452,,,,,,,,,
453,,,,,,,,,
454,,,,,,,,,
455,,,,,,,,,
456,,,,,,,,,
457,,,,,,,,,
458,,,,,,,,,
459,,,,,,,,,
460,,,,,,,,,
461,,,,,,,,,
462,,,,,,,,,
463,,,,,,,,,
464,,,,,,,,,
465,,,,,,,,,
466,,,,,,,,,
467,,,,,,,,,
468,,,,,,,,,
469,,,,,,,,,
470,,,,,,,,,
471,,,,,,,,,
472,,,,,,,,,
473,,,,,,,,,
474,,,,,,,,,
475,,,,,,,,,
476,,,,,,,,,
477,,,,,,,,,
478,,,,,,,,,
479,,,,,,,,,
480,,,,,,,,,
481,,,,,,,,,
482,,,,,,,,,
483,,,,,,,,,
484,,,,,,,,,
485,,,,,,,,,
486,,,,,,,,,
487,,,,,,,,,
488,,,,,,,,,
489,,,,,,,,,
490,,,,,,,,,
491,,,,,,,,,
492,,,,,,,,,
493,,,,,,,,,
494,,,,,,,,,
495,,,,,,,,,
496,,,,,,,,,
497,,,,,,,,,
498,,,,,,,,,
499,,,,,,,,,
500,,,,,,,,,
501,,,,,,,,,
502,,,,,,,,,
503,,,,,,,,,
504,,,,,,,,,
505,,,,,,,,,
506,,,,,,,,,
507,,,,,,,,,
508,,,,,,,,,
509,,,,,,,,,
510,,,,,,,,,
511,,,,,,,,,
512,,,,,,,,,
513,,,,,,,,,
514,,,,,,,,,
515,,,,,,,,,
516,,,,,,,,,
517,,,,,,,,,
518,,,,,,,,,
519,,,,,,,,,
520,,,,,,,,,
521,,,,,,,,,
522,,,,,,,,,
523,,,,,,,,,
524,,,,,,,,,
525,,,,,,,,,
526,,,,,,,,,
527,,,,,,,,,
528,,,,,,,,,
529,,,,,,,,,
530,,,,,,,,,
531,,,,,,,,,
532,,,,,,,,,
533,,,,,,,,,
534,,,,,,,,,
535,,,,,,,,,
536,,,,,,,,,
537,,,,,,,,,
538,,,,,,,,,
539,,,,,,,,,
540,,,,,,,,,
541,,,,,,,,,
542,,,,,,,,,
543,,,,,,,,,
544,,,,,,,,,
545,,,,,,,,,
546,,,,,,,,,
547,,,,,,,,,
548,,,,,,,,,
549,,,,,,,,,
550,,,,,,,,,
551,,,,,,,,,
552,,,,,,,,,
553,,,,,,,,,
554,,,,,,,,,
555,,,,,,,,,
556,,,,,,,,,
557,,,,,,,,,
558,,,,,,,,,
559,,,,,,,,,
560,,,,,,,,,
561,,,,,,,,,
562,,,,,,,,,
563,,,,,,,,,
564,,,,,,,,,
565,,,,,,,,,
566,,,,,,,,,
567,,,,,,,,,
568,,,,,,,,,
569,,,,,,,,,
570,,,,,,,,,
571,,,,,,,,,
572,,,,,,,,,
573,,,,,,,,,
574,,,,,,,,,
575,,,,,,,,,
576,,,,,,,,,
577,,,,,,,,,
578,,,,,,,,,
579,,,,,,,,,
580,,,,,,,,,
581,,,,,,,,,
582,,,,,,,,,
583,,,,,,,,,
584,,,,,,,,,
585,,,,,,,,,
586,,,,,,,,,
587,,,,,,,,,
588,,,,,,,,,
589,,,,,,,,,
590,,,,,,,,,
591,,,,,,,,,
592,,,,,,,,,
593,,,,,,,,,
594,,,,,,,,,
595,,,,,,,,,
596,,,,,,,,,
597,,,,,,,,,
598,,,,,,,,,
599,,,,,,,,,
600,,,,,,,,,
601,,,,,,,,,
602,,,,,,,,,
603,,,,,,,,,
604,,,,,,,,,
605,,,,,,,,,
606,,,,,,,,,
607,,,,,,,,,
608,,,,,,,,,
609,,,,,,,,,
610,,,,,,,,,
611,,,,,,,,,
612,,,,,,,,,
613,,,,,,,,,
614,,,,,,,,,
615,,,,,,,,,
616,,,,,,,,,
617,,,,,,,,,
618,,,,,,,,,
619,,,,,,,,,
620,,,,,,,,,
621,,,,,,,,,
622,,,,,,,,,
623,,,,,,,,,
624,,,,,,,,,
625,,,,,,,,,
626,,,,,,,,,
627,,,,,,,,,
628,,,,,,,,,
629,,,,,,,,,
630,,,,,,,,,
631,,,,,,,,,
632,,,,,,,,,
633,,,,,,,,,
634,,,,,,,,,
635,,,,,,,,,
636,,,,,,,,,
637,,,,,,,,,
638,,,,,,,,,
639,,,,,,,,,
640,,,,,,,,,
641,,,,,,,,,
642,,,,,,,,,
643,,,,,,,,,
644,,,,,,,,,
645,,,,,,,,,
646,,,,,,,,,
647,,,,,,,,,
648,,,,,,,,,
649,,,,,,,,,
650,,,,,,,,,
651,,,,,,,,,
652,,,,,,,,,
653,,,,,,,,,
654,,,,,,,,,
655,,,,,,,,,
656,,,,,,,,,
657,,,,,,,,,
658,,,,,,,,,
659,,,,,,,,,
660,,,,,,,,,
661,,,,,,,,,
662,,,,,,,,,
663,,,,,,,,,
664,,,,,,,,,
665,,,,,,,,,
666,,,,,,,,,
667,,,,,,,,,
668,,,,,,,,,
669,,,,,,,,,
670,,,,,,,,,
671,,,,,,,,,
672,,,,,,,,,
673,,,,,,,,,
674,,,,,,,,,
675,,,,,,,,,
676,,,,,,,,,
677,,,,,,,,,
678,,,,,,,,,
679,,,,,,,,,
680,,,,,,,,,
681,,,,,,,,,
682,,,,,,,,,
683,,,,,,,,,
684,,,,,,,,,
685,,,,,,,,,
686,,,,,,,,,
687,,,,,,,,,
688,,,,,,,,,
689,,,,,,,,,
690,,,,,,,,,
691,,,,,,,,,
692,,,,,,,,,
693,,,,,,,,,
694,,,,,,,,,
695,,,,,,,,,
696,,,,,,,,,
697,,,,,,,,,
698,,,,,,,,,
699,,,,,,,,,
